entry_time,exit_time,entry_price,exit_price,position_size,predicted_exp_r,edge,volatility,net_pnl,pnl_per_unit,stop_hit,take_profit_hit,hold_time_mins,atr,stop_dist,tp_dist,bar_high,bar_low,bar_close,signal,entry_bar,exit_bar,bars_held,ev_bps,sigma_bps,future_price,real_horizon_ret,entry_time_idx,side,gate_on_entry,directional_hit,profitable
2025-08-11 08:00:00,2025-08-11T10:35:00,121512.832572,121200.0,-0.06119201,-20.01447197257335,-0.5078395299240912,-0.0006877935353163,17.657645266362266,288.5612887427994,False,False,155.0,162.28779727585257,324.57559455170514,649.1511891034103,121591.9,121329.77,121336.01,-1,2977,3008,31,16.01447197257335,10.875714731156595,121699.99,-0.001540227678332735,2025-08-11 07:55:00,short,False,False,True
2025-08-11 11:00:00,2025-08-11T11:25:00,121160.603032,120524.0700298136,-0.054774,-19.637914279191428,-0.4524270971003166,0.0012296340568397,33.54165503352945,612.364534880225,False,True,25.0,159.1330005465992,318.2660010931984,636.5320021863968,121283.29,120933.77,120934.03,-1,3013,3018,5,15.637914279191428,11.83560584123807,120455.37,0.0058206464341692245,2025-08-11 10:55:00,short,False,False,True
2025-08-11 13:45:00,2025-08-11T16:05:00,120168.06158,120699.9415036992,-0.05235311,-18.586824550731468,-0.4274000519264191,0.0029040237789006,-29.106587058307472,-555.9667240075607,True,False,140.0,253.87188121535013,507.74376243070026,1015.4875248614004,120328.93,120090.14,120100.01,-1,3046,3074,28,14.586824550731468,15.323035559025683,120312.46,-0.0012016372578655709,2025-08-11 13:40:00,short,False,True,False
2025-08-12 16:20:00,2025-08-12T18:55:00,119811.362934,119374.6,-0.06747859,-14.798807762520871,-0.5509051460494375,2.670402114154925e-05,27.8581537979251,412.8443377065985,False,False,155.0,199.78253814617585,399.5650762923517,799.1301525847033,119949.53,119736.5,119934.27,-1,3365,3396,31,10.798807762520871,8.174886169968122,119698.66,0.000940669826634766,2025-08-12 16:15:00,short,False,False,True
2025-08-12 21:45:00,2025-08-12T23:50:00,119975.40012,120289.88110519302,-0.07450077,-19.50252635337532,-0.6073123778616337,2.091720877095033e-05,-25.219070392793903,-338.50751331555244,True,False,125.0,145.21340980255582,290.42681960511163,580.8536392102233,119999.63,119915.0,119915.01,-1,3430,3455,25,15.502526353375316,8.985354730230014,119906.34,0.0005756190013197282,2025-08-12 21:40:00,short,False,True,False
2025-08-13 00:15:00,2025-08-13T01:00:00,120040.69705800002,119610.46716349707,-0.0704289,-19.50252635337532,-0.5759348691770838,-1.0077796423946835e-05,28.612781428974664,406.26477808079727,False,True,45.0,107.5572236257354,215.1144472514708,430.2288945029416,120064.72,120024.38,120024.38,-1,3460,3469,9,15.502526353375316,9.450348274222334,119564.0,0.003971128706206148,2025-08-13 00:10:00,short,False,False,True
2025-08-13 09:20:00,2025-08-13T10:10:00,120031.978802,120293.15115686788,-0.07039683,-10.271992317534496,-0.5739271089616932,-0.0009466608693119,-20.0775185981764,-285.2048678637433,True,False,50.0,118.55876770018943,237.1175354003789,474.2350708007578,120056.0,119886.25,119934.41,-1,3569,3579,10,6.271992317534496,5.013603381256207,120395.98,-0.003032535176316972,2025-08-13 09:15:00,short,False,True,False
2025-08-13 10:35:00,2025-08-13T11:05:00,120413.9124,120669.28,-0.08010672,-19.78420633687185,-0.7926423598530269,0.0003989535008605,-22.38789920930228,-279.4759192400123,True,False,30.0,120.74203380979884,241.48406761959765,482.9681352391953,120474.63,120369.35,120376.45,-1,3584,3590,6,15.784206336871854,7.009722527630405,120667.02,-0.002101979704464806,2025-08-13 10:30:00,short,False,True,False
2025-08-13 11:30:00,2025-08-13T13:40:00,120642.886596,120177.3581709332,-0.07976915,-19.78420633687185,-0.7119646380807967,8.287269245598466e-08,35.21380414563384,441.44640059012585,False,True,130.0,116.3818562667052,232.7637125334104,465.5274250668208,120732.94,120633.99,120679.27,-1,3595,3621,26,15.784206336871854,7.77920911175009,120556.33,0.000717461248169975,2025-08-13 11:25:00,short,False,False,True
2025-08-13 17:55:00,2025-08-13T19:20:00,121762.38,122153.26137798915,-0.05206178,-20.0281923046662,-0.4634256245601104,0.0017775115052836,-21.619848552965934,-415.27294212694864,True,False,85.0,183.22730543348928,366.45461086697856,732.9092217339571,121887.53,121762.38,121823.24,-1,3672,3689,17,16.028192304666202,11.691443663631471,121477.04,0.002343416743332473,2025-08-13 17:50:00,short,False,True,False
2025-08-13 22:00:00,2025-08-13T22:10:00,122561.16,122970.86,-0.05575553,-20.02011105758811,-0.5006816482803308,0.0001981444280285,-24.212017431706897,-434.2532019999971,True,False,10.0,199.4549821955329,398.9099643910658,797.8199287821317,122937.2,122561.16,122809.47,-1,3721,3723,2,16.02011105758811,11.28225774302772,123301.84,-0.006043350111895098,2025-08-13 21:55:00,short,False,True,False
2025-08-13 22:35:00,2025-08-13T22:45:00,122974.58,123543.463752,-0.05300862,-20.02011105758811,-0.4788230427312666,0.0002656538957582,-31.46250076438125,-593.5355563751942,True,False,10.0,165.57541872093637,331.15083744187274,662.3016748837455,123046.61,122974.58,123032.52,-1,3728,3730,2,16.02011105758811,11.93599981863723,123310.62,-0.002732597257091617,2025-08-13 22:30:00,short,False,True,False
2025-08-14 00:35:00,2025-08-14T03:10:00,124100.165002,123710.7372,-0.05497545,-22.047061728637985,-0.4861860987195195,-0.0009523248412872,20.046617071115115,364.6467117798056,False,False,155.0,251.37806494325147,502.75612988650295,1005.512259773006,124149.96,123762.06,124046.27,-1,3752,3783,31,18.047061728637985,16.111851934747982,123571.14,0.004262887176592144,2025-08-14 00:30:00,short,False,False,True
2025-08-14 04:05:00,2025-08-14T05:10:00,123385.547954,122852.299535401,-0.05020254,-20.0281923046662,-0.4404978443666572,0.0005925222524213,25.53424852584169,508.6246338500341,False,True,65.0,133.311854649741,266.623709299482,533.247418598964,123410.23,123259.95,123285.04,-1,3794,3807,13,16.028192304666202,13.599348292625535,123003.17,0.003099049769933771,2025-08-14 04:00:00,short,False,False,True
2025-08-14 07:40:00,2025-08-14T10:15:00,121977.989522,121504.636068,-0.05923172,-20.729086296366813,-0.5124322602585772,0.0027600017391792,26.59534977798036,449.0051914410109,False,False,155.0,180.4118668704068,360.8237337408136,721.6474674816272,122019.33,121861.13,121911.3,-1,3837,3868,31,16.729086296366813,11.728833030168422,121917.77,0.0004936917081186864,2025-08-14 07:35:00,short,False,False,True
2025-08-14 10:45:00,2025-08-14T12:20:00,121125.760002,120515.15026652715,-0.07623738,-22.262453513965788,-0.6531415453045297,-0.0023145643297521,44.70907944497257,586.4456444459736,False,True,95.0,152.65218386820655,305.3043677364131,610.6087354728262,121244.09,121121.0,121121.01,-1,3874,3893,19,18.262453513965788,11.43705756872224,120770.86,0.0029300125918230347,2025-08-14 10:40:00,short,False,False,True
2025-08-18 09:35:00,2025-08-18T12:10:00,114694.93439999998,115105.99,0.0504305,11.906303103525149,0.4070617300812217,-5.04892882919491e-05,19.570841884005667,388.0755075600216,False,False,155.0,148.12903299420532,296.25806598841064,592.5161319768213,114910.44,114671.99,114896.6,1,5012,5043,31,7.906303103525149,8.298333737934792,114990.01,0.0025726994966572044,2025-08-18 09:30:00,long,False,True,True
2025-08-18 20:30:00,2025-08-18T20:40:00,116523.289998,116174.68041600002,0.04979832,11.906303103525149,0.4075443618379374,0.0010691246393787,-18.51896831890516,-371.8793790414046,True,False,10.0,117.38882650383742,234.77765300767484,469.5553060153497,116529.5,116470.06,116486.24,1,5143,5145,2,7.906303103525149,7.667549169961731,116671.21,0.0012694458078084852,2025-08-18 20:25:00,long,False,False,False
2025-08-18 23:50:00,2025-08-19T00:20:00,116132.991954,115911.47,0.0508244,11.906303103525149,0.4153397940128628,-0.0009017802156821,-12.438072454090891,-244.72640019539617,True,False,30.0,105.2437289226111,210.4874578452222,420.9749156904444,116250.12,116089.0,116249.33,1,5183,5189,6,7.906303103525149,7.325867460765806,116027.3,-0.0009100941276175746,2025-08-18 23:45:00,long,False,False,False
2025-08-19 06:55:00,2025-08-19T07:20:00,114972.99,114681.1278351824,0.05061947,11.906303103525149,0.4241391667864775,-2.574966316662401e-05,-15.936405068933256,-314.8275766011232,True,False,25.0,134.46017554390838,268.92035108781675,537.8407021756335,115020.0,114950.0,115019.99,1,5268,5273,5,7.906303103525149,7.368925802017566,114891.95,-0.0007048612026181814,2025-08-19 06:50:00,long,False,False,False
2025-08-19 10:00:00,2025-08-19T12:35:00,115345.754538,115402.6,0.04873315,11.906303103525149,0.4103325887983089,-0.0001954133521245,1.6457490090705336,33.77062654621204,False,False,155.0,107.12524257747664,214.25048515495325,428.5009703099065,115367.94,115317.92,115318.43,1,5305,5336,31,7.906303103525149,7.502755724704287,115397.99,0.0004528598578181982,2025-08-19 09:55:00,long,False,True,True
2025-08-19 13:40:00,2025-08-19T13:50:00,115328.671122,114956.994002,0.06008885,13.704728468573784,0.505786468976355,-0.0015817189415237,-23.717410790990208,-394.705686512393,True,False,10.0,163.1576281703131,326.3152563406262,652.6305126812524,115418.56,115032.76,115124.21,1,5349,5351,2,9.704728468573784,9.351284478784104,114343.62,-0.008541250951881444,2025-08-19 13:35:00,long,False,False,False
2025-08-19 14:15:00,2025-08-19T14:25:00,114820.189446,114364.70171816654,0.05272877,13.704728468573784,0.4429633540008432,-0.0021269639907752,-25.225771380118648,-478.4062169498482,True,False,10.0,216.30460599331457,432.60921198662913,865.2184239732583,114835.28,114574.39,114648.59,1,5356,5358,2,9.704728468573784,10.492560294354885,113782.31,-0.009039172039409685,2025-08-19 14:10:00,long,False,False,False
2025-08-19 18:45:00,2025-08-19T21:20:00,113037.22292399996,113484.368586,0.07271919,13.704728468573784,0.6029886828771761,-0.0006897001767224,30.868823687444813,424.49350284903903,False,False,155.0,158.31010519203264,316.6202103840653,633.2404207681305,113090.54,112901.0,112901.0,1,5410,5441,31,9.704728468573784,8.059742450409445,113474.42,0.003867726618637719,2025-08-19 18:40:00,long,False,True,True
2025-08-20 04:15:00,2025-08-20T06:50:00,113631.541764,113578.19,0.05793157,11.906303103525149,0.4813515182573313,-0.0003030535816155,-4.407013098826589,-76.07273717640638,False,False,155.0,97.77320834160182,195.54641668320363,391.09283336640726,113656.29,113582.25,113641.14,1,5524,5555,31,7.906303103525149,6.424220759544884,113536.64,-0.0008351709615724046,2025-08-20 04:10:00,long,False,False,False
2025-08-20 08:30:00,2025-08-20T09:50:00,113868.7692,113663.87803839524,0.08170727,11.906303103525149,0.6351751790420004,0.0002650773622614,-18.6002046060268,-227.6444263286094,True,False,80.0,91.07641926623764,182.15283853247527,364.30567706495054,113950.0,113839.58,113923.4,1,5575,5591,16,7.906303103525149,4.869704541651195,113820.49,-0.0004239898291619538,2025-08-20 08:25:00,long,False,False,False
2025-08-20 10:15:00,2025-08-20T11:20:00,113689.43334,113474.23,0.06568708,11.906303103525149,0.5062723405090496,-0.0006444522595393,-15.628250783537489,-237.9197063339928,True,False,65.0,99.74986225886909,199.49972451773812,398.9994490354763,113799.89,113666.69,113790.56,1,5596,5609,13,7.906303103525149,5.96878098621024,113686.8,-2.3162574767393212e-05,2025-08-20 10:10:00,long,False,False,False
2025-08-20 11:45:00,2025-08-20T12:00:00,113197.865046,113713.01948748542,0.07711259,13.06207157640932,0.5867338221615058,-0.000769187710584,37.97512463238807,492.4633530320804,False,True,15.0,128.78836037135594,257.57672074271187,515.1534414854237,113420.0,113126.19,113404.99,1,5614,5617,3,9.06207157640932,7.140547290732048,113750.01,0.004877697594169416,2025-08-20 11:40:00,long,False,True,True
2025-08-20 23:55:00,2025-08-21T00:15:00,114267.138858,114080.25335386558,0.06183096,11.906303103525149,0.4730353376877021,-7.229597938960061e-05,-12.96720397810996,-209.72024335559337,True,False,20.0,82.03194467033688,164.06388934067377,328.12777868134754,114271.24,114235.97,114271.24,1,5760,5764,4,7.906303103525149,6.582162373829437,114322.46,0.00048413868197705014,2025-08-20 23:50:00,long,False,False,False
2025-08-21 00:40:00,2025-08-21T01:15:00,114316.868802,114101.6622729924,0.05889598,11.906303103525149,0.4513835882165606,0.0002975669525643,-14.02009275208232,-238.0483821150836,True,False,35.0,96.19031578674706,192.38063157349413,384.76126314698826,114454.12,114254.08,114420.0,1,5769,5776,7,7.906303103525149,6.844293390111729,114243.99,-0.0006375157294259005,2025-08-21 00:35:00,long,False,False,False
2025-08-21 05:55:00,2025-08-21T06:05:00,113992.783998,113690.817288,0.06281876,11.906303103525149,0.4807823095137996,5.571952598219766e-05,-20.399454433991277,-324.7350701285933,True,False,10.0,90.64037158007488,181.2807431601497,362.5614863202995,114009.84,113957.05,113995.12,1,5832,5834,2,7.906303103525149,6.417853031892174,113763.27,-0.0020134081294481037,2025-08-21 05:50:00,long,False,False,False
2025-08-21 08:05:00,2025-08-21T08:20:00,113868.429132,113673.65,0.05352633,11.906303103525149,0.4100847673451621,-0.0004422454408638,-11.64376133819668,-217.5333399132106,True,False,15.0,95.44126205252763,190.88252410505527,381.76504821011054,113990.0,113815.83,113982.17,1,5858,5861,3,7.906303103525149,7.498098419599018,113588.45,-0.0024587950684332944,2025-08-21 08:00:00,long,False,False,False
2025-08-21 08:45:00,2025-08-21T08:55:00,113793.864222,113588.45,0.05731812,11.906303103525149,0.4393798836972463,0.0003242647354275,-13.077269703548456,-228.15245342220672,True,False,10.0,99.3435356763137,198.6870713526274,397.3741427052548,113812.48,113714.01,113714.01,1,5866,5868,2,7.906303103525149,7.170447312853384,113572.77,-0.0019429362339666036,2025-08-21 08:40:00,long,False,False,False
2025-08-21 09:20:00,2025-08-21T11:45:00,113404.0,113170.8823965622,0.06846789,11.906303103525149,0.5238043739128639,-0.0006815193766367,-17.51238084171202,-255.77509167745663,True,False,145.0,105.23894960882154,210.47789921764308,420.95579843528617,113404.0,113302.97,113361.85,1,5873,5902,29,7.906303103525149,5.809072568131905,113389.41,-0.0001286550738950699,2025-08-21 09:15:00,long,False,False,False
2025-08-21 12:10:00,2025-08-21T12:50:00,113174.92,112950.0,0.05263128,11.906303103525149,0.4026213749977531,8.1119964498153e-05,-13.02795189554967,-247.53249199999829,True,False,40.0,105.62250984898908,211.24501969797817,422.49003939595633,113174.92,113111.23,113170.0,1,5907,5915,8,7.906303103525149,7.653699597783261,113243.81,0.0006087037658166616,2025-08-21 12:05:00,long,False,False,False
2025-08-21 23:50:00,2025-08-22T00:10:00,112332.81207,112721.26301905628,0.05732657,11.906303103525149,0.4357830541352105,0.0002701282267431,20.97840270370417,365.94554154738665,False,True,20.0,97.1124872640728,194.2249745281456,388.4499490562912,112430.39,112310.35,112430.39,1,6047,6051,4,7.906303103525149,7.299468668473,112699.26,0.0032621628823076504,2025-08-21 23:45:00,long,False,True,True
2025-08-22 05:00:00,2025-08-22T06:15:00,112870.189524,113343.38555432748,0.05453216,11.906303103525149,0.4156110570069136,0.0001773501913805,24.570810150148805,450.57467281965,False,True,75.0,118.2987575818694,236.5975151637388,473.1950303274776,112941.96,112844.56,112940.21,1,6109,6124,15,7.906303103525149,7.436897014076671,113250.76,0.003371753672116156,2025-08-22 04:55:00,long,False,True,True
2025-08-22 09:10:00,2025-08-22T10:20:00,112894.284342,112668.04707432256,0.06446164,11.906303103525149,0.4901345675782328,-0.0003666535828608,-16.03763708413964,-248.7935008190862,True,False,70.0,101.8490753195897,203.6981506391794,407.3963012783588,112956.95,112860.0,112883.66,1,6159,6173,14,7.906303103525149,6.368261168266646,112910.54,0.00014399008855709624,2025-08-22 09:05:00,long,False,False,False
2025-08-22 10:45:00,2025-08-22T11:10:00,112582.01,112381.12763659855,0.05841626,11.906303103525149,0.4437706027246422,-9.334529739988772e-05,-13.048946883732574,-223.37867716510053,True,False,25.0,89.20032086489144,178.40064172978288,356.8012834595657,112582.01,112512.74,112540.01,1,6178,6183,5,7.906303103525149,7.216900033986145,112180.14,-0.0035695756364626584,2025-08-22 10:40:00,long,False,False,False
2025-08-22 11:35:00,2025-08-22T12:10:00,112261.35,112053.29592476712,0.06136095,11.906303103525149,0.4579621944372043,-0.0001931811076892,-14.142811684946818,-230.48553982535827,True,False,35.0,92.8189665097483,185.6379330194966,371.2758660389932,112261.35,112180.13,112180.14,1,6188,6195,7,7.906303103525149,6.751556187330924,112045.12,-0.001926130409085678,2025-08-22 11:30:00,long,False,False,False
2025-08-22 21:10:00,2025-08-22T22:10:00,117038.54,116754.92,0.05713384,11.906303103525149,0.4524054971757751,0.0004787961696306,-17.540051514468374,-306.99934599999534,True,False,60.0,132.0472499464557,264.0944998929114,528.1889997858228,117038.54,116875.9,116881.66,1,6303,6315,12,7.906303103525149,7.694695673086832,116987.24,-0.000438317156040979,2025-08-22 21:05:00,long,False,False,False
2025-08-22 23:10:00,2025-08-23T01:25:00,116812.387806,116578.3890770679,0.05058472,11.906303103525149,0.4005055375952424,0.0003729479937127,-13.017360893306677,-257.33780662039203,True,False,135.0,105.33869352414077,210.6773870482815,421.354774096563,116822.0,116674.51,116674.52,1,6327,6354,27,7.906303103525149,7.683155960965233,116881.67,0.000593106564306023,2025-08-22 23:05:00,long,False,False,False
2025-08-23 05:50:00,2025-08-23T06:25:00,115972.33983,115752.33995548496,0.06258976,11.906303103525149,0.4926642510952557,-0.0002851299104294,-15.220098555312225,-243.1723424936,True,False,35.0,98.42188775207968,196.84377550415937,393.68755100831874,116034.53,115949.14,115988.2,1,6407,6414,7,7.906303103525149,7.458681622888634,115748.02,-0.0019342528600252101,2025-08-23 05:45:00,long,False,False,False
2025-08-23 06:50:00,2025-08-23T09:25:00,115745.31,115605.27,0.05982144,11.906303103525149,0.463777246862344,-2.341292749548893e-05,-9.761366941643136,-163.17505799999358,False,False,155.0,81.29956273135875,162.5991254627175,325.198250925435,115745.31,115690.83,115739.62,1,6419,6450,31,7.906303103525149,6.933955731829955,115892.76,0.0012739177077671405,2025-08-23 06:45:00,long,False,False,False
2025-08-23 12:15:00,2025-08-23T12:50:00,115438.723128,115274.89844871082,0.08079983,11.906303103525149,0.7025745268375072,0.0007812666647821,-15.10116837657915,-186.89604144685885,True,False,35.0,70.38204384055766,140.7640876811153,281.5281753622306,115486.97,115392.42,115454.4,1,6484,6491,7,7.906303103525149,4.101728708821775,115189.24,-0.0021611736620073523,2025-08-23 12:10:00,long,False,False,False
2025-08-23 13:15:00,2025-08-23T13:25:00,115189.25,115020.0741866153,0.07377977,11.906303103525149,0.6412382949752541,-8.742135984235146e-05,-14.180231700120723,-192.19674580336488,True,False,10.0,73.08309841203241,146.16619682406483,292.33239364812965,115189.25,115119.15,115119.15,1,6496,6498,2,7.906303103525149,4.945363287070451,114899.99,-0.0025111718324409157,2025-08-23 13:10:00,long,False,False,False
2025-08-23 13:50:00,2025-08-23T14:00:00,115070.53,114841.24270617552,0.05427654,11.906303103525149,0.4719371680687265,0.0009472076990378,-13.692802527532104,-252.2784710951012,True,False,10.0,103.15672535731306,206.31345071462613,412.62690142925226,115070.53,114949.17,114949.18,1,6503,6505,2,7.906303103525149,6.219174517757081,114737.51,-0.0028940511528017126,2025-08-23 13:45:00,long,False,False,False
2025-08-23 14:25:00,2025-08-23T14:35:00,115047.94,114813.71633421276,0.04948236,11.906303103525149,0.430776602260126,0.000444860014338,-12.72734947389656,-257.2098314206631,True,False,10.0,105.62766452652644,211.2553290530529,422.5106581061058,115047.94,114936.61,115031.48,1,6510,6512,2,7.906303103525149,7.077686087621051,114808.37,-0.0020823493232473957,2025-08-23 14:20:00,long,False,False,False
2025-08-23 16:00:00,2025-08-23T18:35:00,114828.0,115080.71,0.04895654,11.906303103525149,0.4259635862741837,-0.00041041264057,11.246253727653974,229.7191290000064,False,False,155.0,99.5533834668272,199.1067669336544,398.2135338673088,114828.0,114777.29,114777.3,1,6529,6560,31,7.906303103525149,7.226494998816347,115028.76,0.0017483540599853237,2025-08-23 15:55:00,long,False,True,True
