time,open,high,low,close,volume,ema_10,sma_10,rsi_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,log_return,log_return_1,log_return_5,volatility_5
2025-07-21 03:07:00,118486.2,118491.3,118486.2,118491.1,0.12568451,118342.84573034219,118324.97000000002,88.2219019867534,142.2580927076342,37.29125320559872,104.96683950203548,117743.00533207513,118155.6,118568.19466792488,0.6983920659281043,0.9065733588940718,4.0510192116643296e-05,0.0004896279178972403,0.0022102910849215547,0.00045907606038558894
2025-07-21 03:08:00,118491.2,118491.2,118491.1,118491.2,0.37321213,118369.81923391632,118368.63,88.22464120379624,146.00600828049937,32.8313350227711,113.17467325772827,117778.9027689532,118188.46500000001,118598.02723104683,0.6930663344291966,0.8695836396171263,8.439448853472171e-07,4.0510192116643296e-05,0.0016140812850546273,0.0004730902930240701
2025-07-21 03:09:00,118491.1,118493.4,118491.1,118493.4,0.43085805,118392.28846411334,118401.3,88.28916892994606,147.45402181161626,27.423478843110388,120.03054296850587,117825.40260075584,118221.43999999999,118617.47739924413,0.6699925144612442,0.84335141140591,1.8566607282106175e-05,8.439448853472171e-07,0.000530982054899231,0.00021505167830528603
2025-07-21 03:10:00,118491.1,118491.2,118491.1,118491.2,0.01975031,118410.27237972908,118426.28,87.77119380799424,146.73261905893742,21.361660872345226,125.37095818659219,117867.28160846776,118251.0,118634.71839153224,0.6489896770974257,0.8129899495315388,-1.8566607282203103e-05,1.8566607282106175e-05,0.0005495486621813372,0.00021290916982224565
2025-07-21 03:11:00,118491.2,118500.0,118491.2,118500.0,0.30396141,118426.58649250561,118453.80999999998,88.07262691585993,145.19724517510622,15.861029590811228,129.336215584295,117888.84882821285,118274.10500000001,118659.36117178717,0.6514632628793219,0.7931750566799352,7.426436090503227e-05,-1.8566607282203103e-05,0.0005309820548991341,0.00021545204523259982
2025-07-21 03:12:00,118499.9,118499.9,118452.0,118452.0,0.39217341,118431.20713023187,118469.00999999998,76.93317566065556,138.5105876288144,7.3394976356155155,131.17108999319888,117918.12400777965,118294.80500000001,118671.48599222036,0.6368512839094731,0.7086579934302011,-0.0004051453514346118,7.426436090503227e-05,0.00011561849790692606,3.59614154658083e-05
2025-07-21 03:13:00,118452.0,118460.1,118450.0,118450.0,0.13493735,118434.62401564424,118471.18000000001,76.49901334713063,131.53374097426422,0.2901207848522631,131.24362018941196,117952.35715591237,118315.41,118678.46284408764,0.6137033951665922,0.6853586911544866,-1.688461895672519e-05,-0.0004051453514346118,-0.00033003704564432907,0.00019271949229715264
2025-07-21 03:14:00,118450.1,118475.0,118450.1,118459.5,0.02584056,118439.14692189073,118474.3,77.15840461308167,125.32642532212776,-4.733755893827379,130.06018121595514,117991.82303647614,118336.48500000002,118681.14696352389,0.5825117477908438,0.6784574641516303,8.019940108009502e-05,-1.688461895672519e-05,-0.0003477656094864014,0.0001913402044988658
2025-07-21 03:15:00,118459.6,118489.7,118459.6,118489.7,0.05440252,118448.33839063786,118480.43999999999,79.16019570280605,121.44403926620726,-6.89291355979833,128.3369528260056,118037.15720373344,118359.06999999999,118680.98279626654,0.5439596581259917,0.7028965631609124,0.0002549069603401135,8.019940108009502e-05,-0.00028613281568841257,0.00020021570033581466
2025-07-21 03:16:00,118489.7,118489.7,118489.6,118489.7,0.25140841,118455.85868324916,118480.78,79.16019570280605,117.01830615384097,-9.054917337731695,126.07322349157266,118087.79321609327,118381.05500000001,118674.31678390675,0.4954539117880624,0.6852355232800127,0.0,0.0002549069603401135,-1.2659248066095973e-05,0.00024562191092110635
2025-07-21 03:17:00,118489.6,118489.7,118489.6,118489.6,0.03881357,118461.99346811295,118480.63,79.13356298658442,112.20933227772184,-11.091112971080662,123.3004452488025,118147.52371829687,118402.8,118658.07628170314,0.43119973801824374,0.6700118777602396,-8.439555690672987e-07,0.0,-8.692360897112825e-05,0.00024203626058429622
2025-07-21 03:18:00,118489.7,118536.0,118489.7,118536.0,0.79243934,118475.44920118332,118485.10999999999,82.13668704525261,110.86430337447382,-9.948913499462947,120.81321687393677,118221.56943887027,118426.87000000002,118632.17056112978,0.3467128045007957,0.7657810563191844,0.00039151889578757355,-8.439555690672987e-07,0.00031737778689441625,0.0001135226552928516
2025-07-21 03:19:00,118536.0,118536.0,118535.9,118535.9,0.01724983,118486.44025551362,118489.36000000002,82.10925969744606,108.5391177280544,-9.819279316705888,118.3583970447603,118273.21069137889,118445.33,118617.44930862112,0.29063080599482194,0.7631023814979538,-8.436259211466287e-07,0.00039151889578757355,0.0007257813016387151,0.00017273213425813931
2025-07-21 03:20:00,118536.0,118550.2,118536.0,118550.1,0.0597552,118498.01475451112,118495.25,82.97845741169866,106.6132415922184,-9.396124362033518,116.00936595425192,118310.59855534535,118460.76500000001,118610.93144465468,0.25352941905223014,0.7974532699546647,0.00011978775648496097,-8.436259211466287e-07,0.0006447382746374734,0.00018379917001836043
2025-07-21 03:21:00,118550.2,118550.2,118511.2,118511.3,0.11132013,118500.43025369092,118496.38,72.59953704502031,100.79424186651886,-12.17209927018645,112.96634113670531,118369.76700799298,118475.095,118580.42299200702,0.1778061321782775,0.6718678924287702,-0.0003273413583692878,0.00011978775648496097,0.0005096190707823209,0.00017007002739100646
2025-07-21 03:22:00,118511.3,118511.3,118440.0,118440.0,0.06242391,118489.44293483802,118495.18000000001,58.194583161798555,89.39879488066072,-18.854037004835675,108.25283188549639,118411.29481708896,118482.095,118552.89518291104,0.11951203751257694,0.2027196945741568,-0.0006018114452373955,-0.0003273413583692878,0.00018227771241303308,0.0002589135513731672
2025-07-21 03:23:00,118440.1,118440.1,118440.0,118440.1,0.04998953,118480.4714921402,118494.19000000002,58.207108100184534,79.45992564810149,-23.03432498991593,102.49425063801742,118413.50979418002,118482.68500000001,118551.86020582,0.11676846421904212,0.19219462743037707,8.443089986679965e-07,-0.0006018114452373955,-0.00041868977725529515,0.0003879130117272656
