time,open,high,low,close,volume
2025-07-21 07:27:00,119509.5,119512.5,119509.5,119512.5,0.01645783
2025-07-21 07:28:00,119515.9,119518.5,119515.9,119518.4,0.06910636
2025-07-21 07:29:00,119518.5,119612.0,119518.4,119612.0,0.85077628
2025-07-21 07:30:00,119612.0,119630.4,119612.0,119630.4,0.28448342
2025-07-21 07:31:00,119630.4,119630.4,119534.0,119534.0,0.13121932
2025-07-21 07:32:00,119534.0,119534.0,119397.5,119411.9,2.49173516
2025-07-21 07:33:00,119411.9,119411.9,119378.5,119410.0,0.10215092
2025-07-21 07:34:00,119410.0,119410.1,119410.0,119410.0,0.01969169
2025-07-21 07:35:00,119410.1,119410.1,119410.0,119410.1,0.01145192
2025-07-21 07:36:00,119410.0,119410.1,119410.0,119410.1,0.32258147
2025-07-21 07:37:00,119410.0,119410.1,119410.0,119410.1,0.01759177
2025-07-21 07:38:00,119412.5,119449.8,119412.5,119443.7,1.96979539
2025-07-21 07:39:00,119443.7,119450.0,119436.6,119436.6,0.01859579
2025-07-21 07:40:00,119436.6,119436.7,119436.6,119436.6,0.03781276
2025-07-21 07:41:00,119436.7,119436.7,119410.0,119410.0,1.43811777
2025-07-21 07:42:00,119410.0,119410.0,119399.8,119399.8,2.85382909
2025-07-21 07:43:00,119399.8,119399.9,119399.8,119399.8,0.11081952
2025-07-21 07:44:00,119399.9,119399.9,119399.8,119399.9,3.3926113
2025-07-21 07:45:00,119399.9,119399.9,119399.8,119399.8,0.09186964
2025-07-21 07:46:00,119399.9,119399.9,119399.8,119399.9,0.68200425
2025-07-21 07:47:00,119399.8,119399.8,119399.8,119399.8,0.00605
2025-07-21 07:48:00,119399.9,119399.9,119399.8,119399.9,0.0429263
2025-07-21 07:49:00,119399.8,119399.9,119399.8,119399.8,0.08680338
2025-07-21 07:50:00,119399.9,119399.9,119399.8,119399.8,0.03634509
2025-07-21 07:51:00,119399.8,119399.9,119399.8,119399.9,0.85079339
2025-07-21 07:52:00,119399.8,119399.9,119399.8,119399.8,0.04290675
2025-07-21 07:53:00,119399.8,119399.9,119399.8,119399.9,0.0074548
2025-07-21 07:54:00,119399.8,119399.9,119399.8,119399.9,0.06155686
2025-07-21 07:55:00,119399.8,119399.9,119399.8,119399.8,0.10556071
2025-07-21 07:56:00,119399.9,119399.9,119399.8,119399.8,0.06572633
2025-07-21 07:57:00,119399.9,119399.9,119399.9,119399.9,0.30333944
2025-07-21 07:58:00,119399.9,119399.9,119399.9,119399.9,0.15035405
2025-07-21 07:59:00,119399.9,119399.9,119399.8,119399.9,0.70244278
2025-07-21 08:00:00,119399.9,119399.9,119399.8,119399.9,0.21512842
2025-07-21 08:01:00,119399.8,119399.9,119399.8,119399.9,0.0304404
2025-07-21 08:02:00,119399.8,119399.9,119399.8,119399.8,0.02288685
2025-07-21 08:03:00,119399.8,119399.9,119399.8,119399.8,0.18123163
2025-07-21 08:04:00,119399.9,119399.9,119399.8,119399.9,0.74512724
2025-07-21 08:05:00,119399.8,119399.9,119399.8,119399.9,0.13758666
2025-07-21 08:06:00,119399.9,119399.9,119399.8,119399.8,0.04910102
2025-07-21 08:07:00,119399.9,119449.9,119399.9,119449.9,0.84325225
2025-07-21 08:08:00,119449.9,119450.0,119449.9,119450.0,0.76071978
2025-07-21 08:09:00,119450.0,119450.0,119450.0,119450.0,0.13503984
2025-07-21 08:10:00,119449.9,119450.0,119449.9,119450.0,0.16297569
2025-07-21 08:11:00,119449.9,119450.0,119449.9,119450.0,0.00037963
2025-07-21 08:12:00,119450.0,119450.0,119449.9,119449.9,0.01723365
2025-07-21 08:13:00,119449.9,119450.0,119449.9,119450.0,0.02285269
2025-07-21 08:14:00,119450.0,119450.0,119450.0,119450.0,0.04711601
2025-07-21 08:15:00,119450.0,119450.0,119449.9,119449.9,0.3845549
2025-07-21 08:16:00,119450.0,119450.0,119399.8,119399.9,1.1297039
2025-07-21 08:17:00,119399.8,119399.9,119399.8,119399.8,0.00827332
2025-07-21 08:18:00,119399.9,119399.9,119399.8,119399.9,0.78561529
2025-07-21 08:19:00,119399.9,119399.9,119399.8,119399.8,0.06734183
2025-07-21 08:20:00,119399.8,119399.8,119399.8,119399.8,0.0
2025-07-21 08:21:00,119399.8,119399.9,119399.8,119399.8,0.03198843
2025-07-21 08:22:00,119399.8,119399.8,119368.6,119368.7,0.43292774
2025-07-21 08:23:00,119368.6,119368.7,119326.7,119326.7,0.23667609
2025-07-21 08:24:00,119326.7,119326.8,119326.7,119326.8,0.00053348
2025-07-21 08:25:00,119326.8,119326.8,119323.0,119323.0,0.10135386
2025-07-21 08:26:00,119323.1,119323.1,119321.7,119321.7,0.01989121
2025-07-21 08:27:00,119321.7,119321.8,119320.0,119320.0,0.00642068
2025-07-21 08:28:00,119320.0,119320.0,119250.0,119250.0,4.65157599
2025-07-21 08:29:00,119250.1,119250.1,119250.0,119250.1,0.139763
2025-07-21 08:30:00,119250.1,119250.1,119250.0,119250.1,0.10689754
2025-07-21 08:31:00,119250.1,119366.5,119250.1,119366.5,0.19749619
2025-07-21 08:32:00,119366.6,119366.6,119361.5,119361.5,0.12362893
2025-07-21 08:33:00,119361.5,119361.5,119346.5,119346.6,0.01988403
2025-07-21 08:34:00,119346.5,119346.6,119312.6,119312.6,0.08432594
2025-07-21 08:35:00,119312.5,119312.6,119310.1,119312.6,1.0694671
2025-07-21 08:36:00,119312.5,119312.5,119278.4,119278.4,0.10751283
2025-07-21 08:37:00,119276.5,119276.5,119247.2,119274.5,0.4713574
2025-07-21 08:38:00,119274.4,119274.4,119261.0,119263.5,0.05119578
2025-07-21 08:39:00,119263.4,119263.5,119027.6,119067.4,1.10362812
2025-07-21 08:40:00,119068.0,119078.1,119067.9,119067.9,0.93646449
2025-07-21 08:41:00,119068.0,119068.0,119044.6,119050.5,0.08418857
2025-07-21 08:42:00,119055.8,119055.8,119055.8,119055.8,0.00062986
2025-07-21 08:43:00,119062.5,119112.6,119062.5,119100.0,0.18392213
2025-07-21 08:44:00,119100.0,119100.1,119029.9,119029.9,0.11012354
2025-07-21 08:45:00,119029.9,119087.4,119029.8,119087.4,0.28823128
2025-07-21 08:46:00,119117.0,119134.9,119045.1,119045.1,0.11279053
2025-07-21 08:47:00,119045.2,119062.5,119034.0,119055.2,0.12079015
2025-07-21 08:48:00,119055.3,119055.3,119026.3,119036.8,0.08174635
2025-07-21 08:49:00,119036.8,119117.0,119036.8,119117.0,0.02595144
2025-07-21 08:50:00,119116.9,119117.0,119116.9,119116.9,0.07401232
2025-07-21 08:51:00,119116.9,119117.0,119116.9,119116.9,0.05228262
2025-07-21 08:52:00,119116.9,119117.0,118929.2,118929.2,4.5605132
2025-07-21 08:53:00,118929.7,118954.3,118906.4,118954.3,4.92763984
2025-07-21 08:54:00,118954.2,118954.2,118912.6,118912.6,0.66346164
2025-07-21 08:55:00,118912.5,118956.5,118912.5,118956.5,0.03889847
2025-07-21 08:56:00,118956.5,119013.5,118956.4,119013.5,0.54570729
2025-07-21 08:57:00,119013.2,119013.2,118938.7,118946.7,3.73727118
2025-07-21 08:58:00,118946.7,119023.2,118946.6,119021.4,5.56716356
2025-07-21 08:59:00,119021.2,119036.9,119021.2,119036.9,0.18332147
2025-07-21 09:00:00,119036.9,119075.0,119036.9,119074.9,0.19370563
2025-07-21 09:01:00,119074.9,119075.0,119074.9,119074.9,0.0113264
2025-07-21 09:02:00,119074.9,119075.0,119074.9,119074.9,0.06768022
2025-07-21 09:03:00,119075.0,119075.0,118950.0,118950.0,0.17124539
2025-07-21 09:04:00,118950.1,118985.7,118950.0,118985.7,0.05356072
2025-07-21 09:05:00,119000.1,119049.9,119000.1,119049.9,0.046495
2025-07-21 09:06:00,119049.9,119074.2,119049.9,119074.2,0.04006925
2025-07-21 09:07:00,119074.2,119075.0,119074.2,119074.9,0.04127551
2025-07-21 09:08:00,119074.9,119123.5,119074.9,119123.5,0.0259853
2025-07-21 09:09:00,119123.6,119123.6,119116.9,119116.9,0.01150729
2025-07-21 09:10:00,119116.9,119116.9,119100.0,119100.1,0.05656619
2025-07-21 09:11:00,119100.1,119100.1,119095.1,119095.1,0.03630988
2025-07-21 09:12:00,119095.0,119095.0,119050.0,119050.0,0.02078103
2025-07-21 09:13:00,119037.5,119037.6,118987.5,118987.5,0.03113682
2025-07-21 09:14:00,118987.6,118987.6,118962.5,118962.5,0.01955383
2025-07-21 09:15:00,118962.5,118962.5,118960.4,118960.5,0.02352089
2025-07-21 09:16:00,118960.5,118960.5,118950.0,118950.0,0.15825453
2025-07-21 09:17:00,118950.1,118950.1,118950.0,118950.0,0.01893217
2025-07-21 09:18:00,118950.0,118950.0,118877.8,118877.8,8.56938109
2025-07-21 09:19:00,118877.9,118877.9,118877.8,118877.8,0.01518256
2025-07-21 09:20:00,118877.9,118877.9,118877.8,118877.9,0.0027576
2025-07-21 09:21:00,118877.9,118877.9,118877.9,118877.9,0.03215602
2025-07-21 09:22:00,118877.8,118877.8,118835.0,118835.1,0.1061236
2025-07-21 09:23:00,118835.1,118838.2,118823.6,118838.1,0.13090881
2025-07-21 09:24:00,118838.1,118874.9,118838.1,118869.9,0.32782338
2025-07-21 09:25:00,118869.9,118869.9,118860.2,118860.2,0.01865354
2025-07-21 09:26:00,118860.3,118860.3,118806.6,118812.8,0.87259024
2025-07-21 09:27:00,118812.9,118826.6,118812.8,118826.6,0.09628294
2025-07-21 09:28:00,118826.6,118826.6,118826.5,118826.6,0.02133148
2025-07-21 09:29:00,118826.6,118826.6,118820.3,118826.5,0.57784963
2025-07-21 09:30:00,118826.6,118826.6,118826.5,118826.6,0.20933918
2025-07-21 09:31:00,118826.6,118826.6,118826.5,118826.6,0.00840746
2025-07-21 09:32:00,118826.6,118831.0,118826.6,118831.0,0.02581101
2025-07-21 09:33:00,118831.1,118831.1,118831.0,118831.1,0.00793287
2025-07-21 09:34:00,118831.0,118866.6,118831.0,118866.6,0.1411847
2025-07-21 09:35:00,118866.6,118866.6,118866.5,118866.5,0.00942631
2025-07-21 09:36:00,118866.6,118866.6,118778.6,118778.6,0.13335382
2025-07-21 09:37:00,118778.6,118778.6,118757.5,118757.6,0.35108299
2025-07-21 09:38:00,118757.5,118757.6,118757.5,118757.6,0.06168086
2025-07-21 09:39:00,118757.6,118757.6,118757.5,118757.5,0.06033134
2025-07-21 09:40:00,118757.6,118757.6,118737.5,118737.5,0.38271493
2025-07-21 09:41:00,118735.3,118735.3,118590.9,118590.9,0.32302058
2025-07-21 09:42:00,118591.0,118613.5,118588.0,118588.0,0.04672697
2025-07-21 09:43:00,118587.6,118587.6,118578.7,118578.8,0.02655922
2025-07-21 09:44:00,118578.8,118578.8,118578.7,118578.7,0.0067202
2025-07-21 09:45:00,118578.8,118655.5,118578.8,118655.2,0.30371299
2025-07-21 09:46:00,118655.1,118655.1,118608.7,118608.7,1.61199586
2025-07-21 09:47:00,118600.0,118600.1,118600.0,118600.0,0.01158213
2025-07-21 09:48:00,118600.0,118650.1,118600.0,118628.1,0.01642154
2025-07-21 09:49:00,118625.1,118625.1,118625.0,118625.0,0.00581217
2025-07-21 09:50:00,118625.0,118625.1,118625.0,118625.1,0.31589608
2025-07-21 09:51:00,118637.3,118772.6,118637.3,118772.6,1.04763517
2025-07-21 09:52:00,118768.8,118768.9,118768.8,118768.9,0.00857176
2025-07-21 09:53:00,118768.8,118768.8,118750.1,118750.1,0.0027963
2025-07-21 09:54:00,118750.0,118750.1,118750.0,118750.1,0.00860141
2025-07-21 09:55:00,118750.0,118750.0,118737.6,118737.6,0.04403457
2025-07-21 09:56:00,118737.6,118737.6,118737.6,118737.6,8.257e-05
2025-07-21 09:57:00,118737.6,118737.6,118737.6,118737.6,0.00017374
2025-07-21 09:58:00,118737.5,118737.6,118737.5,118737.5,0.00804446
2025-07-21 09:59:00,118737.5,118737.5,118737.5,118737.5,0.0
2025-07-21 10:00:00,118737.5,118737.5,118717.4,118717.5,0.26038025
2025-07-21 10:01:00,118717.5,118761.1,118717.4,118761.1,0.0917566
2025-07-21 10:02:00,118761.1,118761.1,118752.3,118752.4,0.01081253
2025-07-21 10:03:00,118752.4,118752.4,118750.0,118750.1,0.01109391
2025-07-21 10:04:00,118750.1,118750.1,118750.1,118750.1,0.00349064
2025-07-21 10:05:00,118750.0,118750.0,118688.7,118692.6,0.63869522
2025-07-21 10:06:00,118692.7,118692.7,118692.6,118692.6,0.09231275
2025-07-21 10:07:00,118692.7,118692.7,118692.6,118692.7,0.03243118
2025-07-21 10:08:00,118692.7,118692.7,118692.6,118692.7,0.0051654
2025-07-21 10:09:00,118692.7,118700.0,118692.7,118700.0,0.00295703
2025-07-21 10:10:00,118700.0,118700.0,118699.9,118700.0,0.0058239
2025-07-21 10:11:00,118700.0,118700.0,118697.3,118700.0,1.333592
2025-07-21 10:12:00,118700.0,118761.4,118699.9,118752.7,0.09470692
2025-07-21 10:13:00,118752.7,118757.4,118752.7,118757.4,0.0207344
2025-07-21 10:14:00,118757.4,118757.4,118757.3,118757.3,0.05402351
2025-07-21 10:15:00,118757.4,118757.4,118757.3,118757.4,0.05423893
2025-07-21 10:16:00,118757.4,118757.4,118757.3,118757.4,0.00566271
2025-07-21 10:17:00,118757.4,118757.4,118757.3,118757.3,0.03706824
2025-07-21 10:18:00,118752.3,118752.3,118692.6,118692.6,0.14083663
2025-07-21 10:19:00,118692.7,118750.7,118692.6,118750.7,0.05189495
2025-07-21 10:20:00,118752.2,118752.2,118752.1,118752.1,0.00057893
2025-07-21 10:21:00,118752.2,118752.2,118752.1,118752.2,0.01980742
2025-07-21 10:22:00,118752.2,118761.5,118752.2,118759.2,0.62474834
2025-07-21 10:23:00,118759.3,118759.3,118700.1,118700.1,0.47261046
2025-07-21 10:24:00,118700.0,118700.1,118700.0,118700.1,0.07121471
2025-07-21 10:25:00,118700.1,118700.1,118700.0,118700.0,0.03809228
2025-07-21 10:26:00,118700.0,118700.1,118700.0,118700.1,0.09976755
2025-07-21 10:27:00,118700.0,118700.1,118695.0,118695.0,1.36867885
2025-07-21 10:28:00,118692.7,118692.7,118613.2,118613.2,1.44313549
2025-07-21 10:29:00,118613.2,118613.3,118553.1,118553.2,0.24574914
2025-07-21 10:30:00,118553.2,118575.0,118553.1,118575.0,0.03799477
2025-07-21 10:31:00,118575.0,118607.1,118575.0,118599.2,0.09486643
2025-07-21 10:32:00,118599.1,118607.0,118599.1,118607.0,0.0352976
2025-07-21 10:33:00,118607.0,118607.0,118550.2,118550.3,0.00879882
2025-07-21 10:34:00,118550.3,118550.3,118550.2,118550.2,0.13701285
2025-07-21 10:35:00,118550.3,118550.3,118491.8,118524.8,1.39415372
2025-07-21 10:36:00,118524.8,118525.0,118524.7,118524.8,0.18930523
2025-07-21 10:37:00,118524.8,118550.2,118524.7,118550.2,0.08190901
2025-07-21 10:38:00,118550.2,118550.2,118538.3,118538.3,0.02006984
2025-07-21 10:39:00,118538.3,118538.4,118524.7,118524.7,0.1285961
2025-07-21 10:40:00,118524.8,118524.8,118500.1,118500.1,0.90023306
2025-07-21 10:41:00,118500.1,118500.1,118368.6,118375.2,5.15200181
2025-07-21 10:42:00,118375.2,118426.5,118375.1,118420.6,7.13351284
2025-07-21 10:43:00,118420.7,118454.5,118420.7,118454.5,0.05700904
2025-07-21 10:44:00,118454.5,118533.9,118454.5,118533.9,0.16527628
2025-07-21 10:45:00,118535.0,118535.0,118534.9,118534.9,0.01764947
2025-07-21 10:46:00,118535.0,118604.1,118534.9,118604.1,0.93789632
2025-07-21 10:47:00,118604.1,118616.7,118604.0,118616.6,0.07608063
2025-07-21 10:48:00,118616.6,118617.6,118616.6,118617.5,0.2565982
2025-07-21 10:49:00,118617.6,118617.6,118616.6,118616.7,1.04562507
2025-07-21 10:50:00,118616.7,118616.7,118616.6,118616.6,0.00783646
2025-07-21 10:51:00,118616.6,118616.7,118616.6,118616.6,0.00182077
2025-07-21 10:52:00,118616.6,118616.7,118616.6,118616.7,0.01030553
2025-07-21 10:53:00,118616.7,118616.7,118616.6,118616.7,0.08133503
2025-07-21 10:54:00,118616.7,118616.7,118616.6,118616.7,0.12475115
2025-07-21 10:55:00,118616.7,118616.7,118616.6,118616.7,0.01158199
2025-07-21 10:56:00,118616.6,118616.7,118616.6,118616.7,0.01942852
2025-07-21 10:57:00,118616.7,118617.6,118616.6,118617.6,0.07278631
2025-07-21 10:58:00,118617.5,118617.6,118617.5,118617.5,0.03497453
2025-07-21 10:59:00,118617.5,118617.6,118616.6,118616.6,0.13572091
2025-07-21 11:00:00,118616.6,118616.7,118616.6,118616.6,0.18852344
2025-07-21 11:01:00,118616.7,118616.7,118616.6,118616.7,1.44244541
2025-07-21 11:02:00,118616.7,118687.5,118616.7,118687.5,1.26395135
2025-07-21 11:03:00,118701.0,118737.5,118701.0,118737.5,0.05578167
2025-07-21 11:04:00,118737.5,118764.2,118737.5,118764.2,0.05333204
2025-07-21 11:05:00,118764.2,118764.2,118764.1,118764.2,0.00685485
2025-07-21 11:06:00,118764.1,118764.2,118726.9,118726.9,1.19157037
2025-07-21 11:07:00,118749.9,118750.4,118749.9,118750.4,0.00955
2025-07-21 11:08:00,118757.1,118757.1,118750.7,118750.7,0.00718704
2025-07-21 11:09:00,118750.7,118750.7,118715.8,118715.8,0.05738901
2025-07-21 11:10:00,118715.8,118715.9,118715.8,118715.8,0.00182587
2025-07-21 11:11:00,118715.9,118715.9,118715.8,118715.9,0.07181268
2025-07-21 11:12:00,118715.9,118715.9,118715.8,118715.9,0.00109723
2025-07-21 11:13:00,118715.9,118743.4,118715.8,118715.9,0.10646045
2025-07-21 11:14:00,118715.9,118715.9,118715.8,118715.9,0.01878842
2025-07-21 11:15:00,118715.9,118715.9,118584.8,118584.8,0.62815313
2025-07-21 11:16:00,118584.9,118584.9,118584.8,118584.9,0.05573933
2025-07-21 11:17:00,118584.9,118584.9,118584.8,118584.9,0.01461091
2025-07-21 11:18:00,118584.8,118633.5,118584.8,118624.5,0.72025123
2025-07-21 11:19:00,118637.6,118689.9,118637.6,118689.9,0.00134904
2025-07-21 11:20:00,118689.8,118689.9,118689.4,118689.4,0.22849733
2025-07-21 11:21:00,118689.5,118689.5,118652.7,118652.7,0.16124288
2025-07-21 11:22:00,118652.7,118652.7,118647.6,118647.7,0.00631842
2025-07-21 11:23:00,118647.7,118647.7,118637.5,118647.7,0.02344933
2025-07-21 11:24:00,118647.6,118743.5,118647.6,118737.5,1.20808865
2025-07-21 11:25:00,118749.9,118769.0,118749.9,118769.0,0.17002043
2025-07-21 11:26:00,118769.0,118769.0,118650.0,118650.1,23.7310601
2025-07-21 11:27:00,118658.2,118658.2,118625.0,118625.0,1.07957895
2025-07-21 11:28:00,118625.1,118650.4,118625.0,118650.4,24.30444754
2025-07-21 11:29:00,118650.2,118674.7,118650.2,118674.1,0.05655178
2025-07-21 11:30:00,118674.2,118674.2,118651.1,118651.1,0.16166949
2025-07-21 11:31:00,118651.1,118667.0,118651.1,118667.0,1.00432738
2025-07-21 11:32:00,118667.0,118667.0,118651.0,118651.0,0.60455106
2025-07-21 11:33:00,118651.1,118651.1,118651.0,118651.0,0.00978465
2025-07-21 11:34:00,118651.0,118651.1,118651.0,118651.0,0.006879
2025-07-21 11:35:00,118651.1,118651.1,118579.8,118579.8,2.37398769
2025-07-21 11:36:00,118575.0,118575.0,118499.3,118499.4,0.69219402
2025-07-21 11:37:00,118499.3,118499.4,118499.3,118499.4,0.05797275
2025-07-21 11:38:00,118499.4,118499.4,118463.6,118463.6,0.04334952
2025-07-21 11:39:00,118463.6,118463.7,118463.6,118463.7,0.12648128
2025-07-21 11:40:00,118474.8,118474.8,118443.2,118447.2,0.60599383
2025-07-21 11:41:00,118442.8,118442.8,118442.6,118442.7,0.21200435
2025-07-21 11:42:00,118442.6,118442.7,118442.6,118442.6,0.11613774
2025-07-21 11:43:00,118442.7,118442.7,118424.0,118424.0,0.30313623
2025-07-21 11:44:00,118424.0,118424.1,118424.0,118424.1,0.00167088
2025-07-21 11:45:00,118424.1,118424.1,118424.0,118424.0,0.01755708
2025-07-21 11:46:00,118424.1,118424.1,118424.0,118424.1,0.02860064
2025-07-21 11:47:00,118424.0,118424.1,118424.0,118424.1,0.08427686
2025-07-21 11:48:00,118424.1,118424.1,118365.4,118365.5,1.07652128
2025-07-21 11:49:00,118365.4,118365.5,118320.3,118328.9,0.58343819
2025-07-21 11:50:00,118328.9,118328.9,118280.5,118299.9,0.45032695
2025-07-21 11:51:00,118300.0,118300.0,118295.0,118300.0,0.02899424
2025-07-21 11:52:00,118299.9,118300.0,118299.9,118300.0,0.26907593
2025-07-21 11:53:00,118300.0,118300.0,118300.0,118300.0,0.16730556
2025-07-21 11:54:00,118299.9,118300.0,118279.9,118279.9,0.06114804
2025-07-21 11:55:00,118279.9,118280.0,118202.5,118220.4,0.86093318
2025-07-21 11:56:00,118220.5,118220.5,118220.4,118220.4,0.33148431
2025-07-21 11:57:00,118220.4,118220.5,118220.4,118220.5,0.00875147
2025-07-21 11:58:00,118220.5,118220.5,118220.4,118220.4,0.00790713
2025-07-21 11:59:00,118220.5,118220.5,118138.4,118138.5,0.52851236
2025-07-21 12:00:00,118138.6,118138.6,118071.0,118071.0,1.39986707
2025-07-21 12:01:00,118067.6,118067.6,118039.2,118039.2,0.09553561
2025-07-21 12:02:00,118039.2,118039.2,117950.0,117950.0,2.3087677
2025-07-21 12:03:00,117950.1,117950.1,117864.5,117864.5,4.42059713
2025-07-21 12:04:00,117864.6,117900.0,117864.5,117900.0,0.28878484
2025-07-21 12:05:00,117900.0,117948.6,117900.0,117948.5,0.75331797
2025-07-21 12:06:00,117948.5,118038.0,117943.5,118038.0,0.7640931
2025-07-21 12:07:00,118038.0,118093.9,118038.0,118075.0,0.65049933
2025-07-21 12:08:00,118075.0,118075.0,117971.7,117987.4,0.06476573
2025-07-21 12:09:00,117987.3,117990.5,117966.6,117990.5,0.93563833
2025-07-21 12:10:00,117990.4,118018.8,117990.4,118011.1,0.219726
2025-07-21 12:11:00,118012.8,118062.5,118012.8,118062.5,2.17593401
2025-07-21 12:12:00,118062.5,118116.9,118062.4,118116.9,0.01899393
2025-07-21 12:13:00,118120.9,118179.0,118120.9,118179.0,0.52230086
2025-07-21 12:14:00,118178.9,118187.3,118178.9,118187.3,0.31070645
2025-07-21 12:15:00,118187.2,118202.9,118187.2,118202.9,1.13625605
2025-07-21 12:16:00,118203.0,118328.9,118203.0,118328.9,0.11762924
2025-07-21 12:17:00,118328.9,118337.6,118328.9,118337.6,0.22491454
2025-07-21 12:18:00,118337.6,118397.5,118337.5,118397.5,0.26228518
2025-07-21 12:19:00,118397.6,118397.6,118397.5,118397.6,0.04098365
2025-07-21 12:20:00,118397.5,118397.6,118397.5,118397.6,0.29588866
2025-07-21 12:21:00,118397.6,118497.5,118397.5,118497.5,0.93593829
2025-07-21 12:22:00,118497.5,118535.0,118497.5,118535.0,0.04639256
2025-07-21 12:23:00,118535.0,118578.7,118535.0,118578.7,0.03563283
2025-07-21 12:24:00,118578.7,118578.7,118578.6,118578.6,1.12064823
2025-07-21 12:25:00,118578.6,118578.7,118578.6,118578.7,0.23594301
2025-07-21 12:26:00,118578.6,118578.7,118578.6,118578.7,0.00687701
2025-07-21 12:27:00,118578.6,118578.7,118578.6,118578.7,0.10117945
2025-07-21 12:28:00,118578.7,118578.7,118578.6,118578.7,0.01275269
2025-07-21 12:29:00,118578.7,118578.7,118535.0,118535.0,0.34763685
2025-07-21 12:30:00,118535.0,118535.0,118524.9,118528.0,0.02504933
2025-07-21 12:31:00,118527.9,118528.0,118424.9,118424.9,0.11749848
2025-07-21 12:32:00,118397.6,118397.6,118354.8,118354.8,0.10053217
2025-07-21 12:33:00,118354.8,118354.8,118317.0,118317.0,0.14832104
2025-07-21 12:34:00,118317.0,118317.1,118292.6,118293.8,0.13074029
2025-07-21 12:35:00,118306.8,118306.8,118293.7,118293.8,0.00705691
2025-07-21 12:36:00,118293.8,118293.8,118192.0,118196.0,1.64991496
2025-07-21 12:37:00,118212.3,118212.3,118187.3,118206.4,0.18629708
2025-07-21 12:38:00,118206.4,118206.5,118206.4,118206.5,0.11831252
2025-07-21 12:39:00,118206.4,118206.5,118206.4,118206.5,0.20657113
2025-07-21 12:40:00,118206.5,118206.5,118200.0,118200.0,0.00985316
2025-07-21 12:41:00,118200.1,118200.1,118200.0,118200.1,0.05805457
2025-07-21 12:42:00,118200.1,118200.1,118200.0,118200.0,0.09191527
2025-07-21 12:43:00,118200.0,118300.0,118200.0,118300.0,0.16414733
2025-07-21 12:44:00,118300.1,118306.7,118300.0,118306.7,0.67034012
2025-07-21 12:45:00,118306.7,118306.7,118275.1,118275.1,4.07876899
2025-07-21 12:46:00,118275.0,118275.0,118203.1,118203.1,0.08936806
2025-07-21 12:47:00,118203.1,118224.6,118203.0,118205.6,0.08380543
2025-07-21 12:48:00,118213.9,118216.2,118213.9,118216.1,0.12156905
2025-07-21 12:49:00,118216.2,118306.8,118216.2,118306.8,1.14122742
2025-07-21 12:50:00,118306.8,118306.8,118306.7,118306.7,0.07819233
2025-07-21 12:51:00,118306.8,118312.5,118306.8,118312.5,0.14406355
2025-07-21 12:52:00,118312.5,118312.6,118312.5,118312.5,0.34714191
2025-07-21 12:53:00,118312.6,118344.1,118312.6,118344.0,0.51685851
2025-07-21 12:54:00,118344.0,118344.0,118325.0,118325.0,0.41810589
2025-07-21 12:55:00,118312.6,118312.6,118204.5,118204.5,0.94385932
2025-07-21 12:56:00,118204.6,118204.6,118204.5,118204.6,0.09497646
2025-07-21 12:57:00,118204.6,118211.7,118204.5,118210.8,0.01519206
2025-07-21 12:58:00,118210.8,118262.5,118206.6,118262.5,0.85286093
2025-07-21 12:59:00,118256.9,118256.9,118209.0,118209.9,0.02704341
2025-07-21 13:00:00,118209.9,118209.9,118205.3,118209.9,0.08942806
2025-07-21 13:01:00,118209.9,118209.9,118209.9,118209.9,0.25497863
2025-07-21 13:02:00,118209.8,118209.9,118121.0,118121.1,0.17126441
2025-07-21 13:03:00,118121.1,118121.1,118067.7,118118.7,1.10750904
2025-07-21 13:04:00,118118.7,118118.7,118061.2,118064.1,0.46192261
2025-07-21 13:05:00,118064.0,118064.0,117956.0,117956.1,0.27552011
2025-07-21 13:06:00,117956.1,117981.4,117956.0,117956.1,0.04757745
2025-07-21 13:07:00,117956.0,118037.5,117956.0,118037.5,1.23262623
2025-07-21 13:08:00,118038.0,118075.8,118038.0,118075.8,0.02099731
2025-07-21 13:09:00,118075.8,118094.7,118075.8,118094.6,0.25421383
2025-07-21 13:10:00,118094.6,118094.7,118094.6,118094.7,0.00716349
2025-07-21 13:11:00,118094.7,118094.7,118000.0,118036.2,1.0808299
2025-07-21 13:12:00,118050.0,118053.7,118025.0,118025.0,0.07410027
2025-07-21 13:13:00,118025.0,118025.1,118000.0,118000.0,0.18964779
2025-07-21 13:14:00,118000.1,118000.1,118000.0,118000.0,0.01084726
2025-07-21 13:15:00,118000.0,118048.0,118000.0,118048.0,0.17140014
2025-07-21 13:16:00,118048.0,118070.6,118047.9,118070.6,0.15849785
2025-07-21 13:17:00,118070.6,118210.0,118070.5,118210.0,1.05100704
2025-07-21 13:18:00,118210.0,118210.0,118209.9,118209.9,0.13795593
2025-07-21 13:19:00,118210.0,118210.0,118209.9,118210.0,0.01499924
2025-07-21 13:20:00,118209.9,118215.0,118209.9,118215.0,1.77210428
2025-07-21 13:21:00,118214.9,118215.0,118214.9,118215.0,0.12331284
2025-07-21 13:22:00,118215.0,118315.6,118215.0,118315.5,1.06293786
2025-07-21 13:23:00,118315.6,118315.6,118310.5,118310.5,0.05955153
2025-07-21 13:24:00,118310.5,118310.6,118310.5,118310.6,0.00293313
